Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,avg val received,avg val sent,total Ether sent,total ether received,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent token name, ERC20 uniq rec token name,unique_sent_addresses,unique_received_addresses,failed_tx_ratio,avg_gas_used,total_tx_count,sent_received_ratio,erc20_total_txs,address,FLAG,goplus_flags,source
0.0,1764.16,201114.6,0,114,1,0.343507,0.0,0.0,39.15981527,39.15981527,0.723675411,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2796.41,37937.2,130590.05,6,3,0,0.041821,0.020195,0.121170143,0.12546395,0.004293807,90.69021839,90.69021839,4.0,2.0,2.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
793.95,66237.99,803589.3,11,12,0,89.427627,97.553795,1073.091743,1073.13152,0.039777475,612.2838287000002,0.0,0.0,3.0,0.0,3.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3092.91,9775.97,776995.78,11,76,0,0.208187,0.859318,9.45249732,15.82221171,6.369714386,8548.280782,0.0,0.0,11.0,0.0,15.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
29.37,1475.2,1256144.62,829,835,0,1.005456,1.01196,838.9145047000002,839.5553527999998,0.6408480679999999,9.05e-09,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
22.79,0.0,68.37,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,663.87,1339.3,1,2,0,1.032966,2.059331,2.0593311,2.0659311,0.0066,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2494.68,319318.58,0,128,1,0.252498,0.0,0.0,32.31976434,32.31976434,7.064813054,0.0,0.0,4.0,0.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
45.17,1290.23,843756.35,513,636,0,0.8332350000000001,1.031778,529.3020569,529.9373086,0.635251734,20009.01,0.0,0.0,6.0,0.0,8.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,9816.34,88347.02,0,9,1,9.071422,0.0,0.0,81.64279549999998,81.64279549999998,2.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4.38,0.0,13.15,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4.8,0.35,15.1,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
59.44,2085.1,906247.85,408,423,0,0.994212,1.02948,420.02767530000006,420.551825,0.524149743,100.0,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
158.84,3.52,324.73,2,2,0,50.5,50.499487,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,8.8,87988.67,0,9999,1,6.2e-05,0.0,0.0,0.616895894,0.616895894,8558.112894,100.0,1.0,26.0,1.0,20.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5256.73,5200.14,251870.42,40,8,1,2.411367,0.481025,19.241,19.29093731,0.049937305,104074.4279,101093.4279,13.0,22.0,13.0,15.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1176.07,2502.34,141805.97,61,28,0,5.7137,2.867707,174.9301,159.98360380000005,-14.94649615,155141.316,155663.7065,10.0,16.0,6.0,13.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
19.72,3597.93,394304.23,108,109,0,1.303821,1.314447,141.96029140000005,142.11653590000003,0.156244515,1e-12,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
167023.71,0.0,501071.13,3,1,0,6.812200999999999,2.270125,6.81037365,6.81220065,0.001827,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,30118.62,60237.23,0,2,0,1.455,0.0,0.0,2.91,2.91,457.8482858,0.0,0.0,5.0,0.0,6.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.45,25532.58,102140.12,4,4,0,5.528908,5.528362,22.11344758,22.11563253,0.002184948,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4560.4,3641.5,980145.68,175,50,0,2.890266,0.8388030000000001,146.7905,144.5132979,-2.277202149,7493724.771000002,3307503.189,38.0,137.0,45.0,103.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
13.41,1682.52,3391.85,2,2,0,3.386061,3.3768830000000003,6.75376561,6.77212271,0.0183571,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.22,2496.45,9994.67,4,4,0,1.25,1.249517,4.998067196,5.0,0.001932804,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
9.83,31900.45,191451.85,5,6,0,1.001105,1.200484,6.00241899,6.006630607000001,0.004211617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
612.46,1358.31,7270.62,3,4,0,1.17,1.559748,4.67924398,4.68,0.00075602,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
11.09,2162.14,399864.47,183,184,0,0.138502,0.137749,25.20805292,25.48427878,0.276225861,1e-12,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,4.17,1,1,0,1.1,1.098565,1.09856477,1.1,0.00143523,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
41.49,3394.1,1284742.27,370,374,0,0.892415,0.8993559999999999,332.7618308000001,333.7633261000001,1.00149532,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.96,0.0,3.92,2,1,0,98.363606,49.181332,98.36266323,98.3636065,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,123369.2,386465.55,1,3,0,0.24287,0.4,0.4,0.72860901,0.32860901,275.340331,0.0,0.0,12.0,0.0,13.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,16271.2,601025.25,1,36,0,0.273739,3.5,3.5,9.854608034,6.354608034,2036.885451,0.0,0.0,9.0,0.0,13.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
4700.39,4415.2,190001.52,16,26,0,0.504703,0.8145439999999999,13.03270291,13.12228774,0.089584829,69.16903988,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3.97,7786.06,62320.25,8,8,0,12.766195,12.764665,102.117323,102.1295605,0.01223744,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,41008.07,1,1,0,5.0,4.99874,4.99874,5.0,0.00126,0.376631488,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.89,0.01,6.23,3,45,0,44.466667,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
160.48,0.69,322.35,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6.92,6741.16,209176.72,29,31,0,0.002962,0.002308,0.0669285,0.0918361,0.0249076,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,5910.26,100474.43,0,17,1,46.336559,0.0,0.0,787.7214998,787.7214998,1.509903584,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,42393.82,1,1,0,1.548853,1.548403,1.548403419,1.54885256,0.000449141,0.116669329,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3.15,5911.94,408137.83,68,69,0,0.26114,0.264,17.9519953,18.01869135,0.066696055,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
7.71,16228.62,113631.18,4,7,0,1.465477,2.556959,10.22783484,10.25834097,0.030506135,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
157.46,0.0,314.92,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
161.17,0.3,322.95,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
156.16,2925.08,267755.22,85,87,0,0.059985,0.060976,5.183001494,5.218722494,0.035721,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
25.48,828.71,54540.67,59,64,0,13.413469,14.549437,858.4167884,858.462,0.045211617,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
19.34,876.72,1891169.67,1999,2113,0,30.759633,32.51252,64992.52799,64995.10434,2.5763516280000003,118.1371191,0.0,0.0,5.0,0.0,5.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
22387.89,5.08,89561.72,4,2,0,30.05,15.0245,60.098,60.1,0.002,601.5102246,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5464.42,18006.95,536981.08,6,28,0,4.429336,20.669614000000006,124.01768429999998,124.0214152,0.003730947,606.7604233,6.760423304,1.0,2.0,1.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,57554.25,230217.02,0,4,1,8.360968,0.0,0.0,33.443870000000004,33.443870000000004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
69.63,108.81,356.88,2,2,0,0.4984560000000001,0.498008,0.99601548,0.9969124,0.00089692,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
310.33,5005.28,874362.07,124,167,0,0.330032,0.444007,55.05681216,55.11542298,0.05861082,186.8341996,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
160.84,184251.12,553557.55,5,3,0,0.37,9.031737,45.15868277,1.11,-44.04868277,0.0,44.05476551,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
21.77,0.0,65.32,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3.02,5711.32,17139.98,2,3,0,0.325859,0.488273,0.976546691,0.97757691,0.001030219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6238.72,1256.93,1420408.97,53,867,0,0.4166,6.814433,361.1649277,361.1924277,0.027500008,531.7077833999998,0.0,0.0,6.0,0.0,8.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.88,0.4,6.45,3,2,0,1000.5,666.999528,2000.998585,2001.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2863.7,7519.13,352296.45,39,32,0,3.170122,2.600301,101.4117418,101.443909,0.03216727,13078.01115,4189.531202,11.0,5.0,4.0,5.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,145464.3,1,1,0,0.995,0.9,0.9,0.995,0.095,0.074949666,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
9756.62,57147.06,422328.02,14,5,0,4.647777,1.658459,23.21842356,23.23888405,0.020460495,13.55739523,3.69993155,2.0,5.0,2.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
7.02,1451.37,176465.8,121,121,0,0.634642,0.633532,76.65737508,76.79170838,0.1343333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
12370.51,3415.81,154447.4,10,9,0,55.07289,50.562834,505.628344,495.6560139,-9.9723301,252100.0158,250000.0,1.0,4.0,1.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,12597.92,226762.55,0,18,1,7.0480220000000005,0.0,0.0,126.86439579999998,126.86439579999998,2.6000769740000003,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1828.61,226748.1,0,124,1,0.460757,0.0,0.0,57.13392745,57.13392745,1.902798424,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
37703.86,3341.02,976006.65,25,10,0,2.109301,0.94908,23.727,21.09300543,-2.6339945730000003,862468.2449,670216.2541,8.0,20.0,9.0,26.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,3.92,1,1,0,1.999564,1.999093,1.999092664,1.9995643,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1723.98,391343.0,0,227,1,0.8661459999999999,0.0,0.0,196.615141,196.615141,0.9120475,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.07,0.0,8.27,4,2,0,1000.5,500.249528,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
21759.82,2095.65,49806.58,2,3,0,3.078333,4.6170800000000005,9.234159989,9.235,0.000840011,0.376254859,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2119.21,226755.1,0,107,1,0.233005,0.0,0.0,24.93156573,24.93156573,0.373441291,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,0.0,0,1,0,35.0,0.0,0.0,35.0,35.0,1785.9489870000002,0.0,0.0,7.0,0.0,10.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
155.1,0.0,310.2,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
7575.4,130659.21,890010.87,14,6,0,1.241561,0.531714,7.44399853,7.44936714,0.00536861,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
905.51,13328.35,1017593.9,64,72,0,80.136299,90.152486,5769.759075,5769.813506,0.054431033,2815.0,2790.0,2.0,4.0,2.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2385.79,170354.16,880400.3,12,5,0,9.772427,4.0705860000000005,48.84703475,48.86213363,0.01509888,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
20.17,3.92,68.37,3,2,0,50.5,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6.53,13731.65,96160.73,6,7,0,5.896254,6.878326,41.26995577,41.27377799,0.00382222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
901.61,1704.44,149730.1,81,45,0,7.082794,14.471596,1172.199263,318.7257356,-853.4735278999998,190465.7263,190461.7263,4.0,7.0,5.0,7.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
247.72,31648.25,286816.02,8,9,0,0.084107,0.093855,0.750839788,0.75696684,0.0061270519999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
14.23,775.77,562039.25,681,712,0,3.077847,3.217086,2190.83581,2191.426851,0.591041644,100093.0,0.0,0.0,3.0,0.0,3.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,102.15,1,1,0,0.311935,0.309735,0.3097353,0.3119353,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2602.36,291464.55,0,112,1,0.28238,0.0,0.0,31.626524300000003,31.626524300000003,4.24266263,0.0,0.0,4.0,0.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
157.73,0.0,315.47,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
25.94,0.28,78.4,3,2,0,50.5,33.666163,100.998488,101.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
16.69,1502.46,293094.58,187,193,0,2.728139,2.81501,526.4068596,526.5307433,0.123883763,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5.95,2723.09,398398.52,139,146,0,127.255145,133.661872,18579.00025,18579.25112,0.25086888,1e-12,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,12090.62,132996.78,0,11,1,9.569432,0.0,0.0,105.2637501,105.2637501,0.777221023,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
148.18,6223.06,1198237.45,107,190,0,0.554501,0.980223,104.8838571,105.3551839,0.471326795,387.1200828,0.0,0.0,3.0,0.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
161.23,0.82,324.1,2,2,0,50.5,50.499487,100.9989738,101.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
12.48,311.67,1296.6,4,4,0,14.88275,14.88233,59.52932,59.53100000000001,0.00168,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
24.66,14.42,146014.17,180,9820,0,19.097725,1038.433629,186918.0533,187539.6575,621.6042415000002,6000020559.0,1000010001.0,2.0,34.0,2.0,36.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
160.7,1.78,324.97,2,2,0,50.5,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
23.89,0.0,71.68,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,10057.75,130750.77,0,13,1,63.415385,0.0,0.0,824.4,824.4,637.2431914,0.0,0.0,4.0,0.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
61.91,1673.77,674926.03,412,388,0,6.142437999999999,5.941689,2447.975986,2383.265842,-64.71014472,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1.85,0.07,7.53,4,2,0,1000.5,500.249528,2000.998113,2001.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
15881.91,21083.41,996954.07,11,39,0,11.477749,40.68940900000001,447.5835,447.63222080000014,0.048720839,10531.52106,2777.612103,2.0,10.0,2.0,9.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
263.85,26929.17,148629.67,53,5,0,8.985447,1.546353,81.9567052,44.92723476,-37.02947044,521.4991818,128.7995392,2.0,4.0,1.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
21.2,2.7,69.0,3,2,0,50.5,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
87627.86,13990.94,332838.28,3,5,0,1.038132,1.729805,5.189415508,5.19066154,0.001246032,363.5014809,0.0,0.0,5.0,0.0,5.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
20512.33,15878.28,307003.17,8,9,0,4.186721,4.709272,37.67417451,37.68049147,0.006316957,651.0395857000002,0.27326037,2.0,4.0,2.0,4.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,6239.67,1,1,0,1.8,1.799748,1.79974798,1.8,0.00025202,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
160.96,0.19,322.5,2,3,0,33.666667,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
24.05,0.0,72.15,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
40460.94,39708.73,1002497.0,13,12,0,193.10288,178.24717900000005,2317.213324,2317.234562,0.021238059,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,97.55,1,1,0,5.0,4.996956,4.99695578,5.0,0.00304422,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.55,42999.44,301013.98,7,7,0,6.4303300000000005,6.428871,45.00209461,45.01231258,0.01021797,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2314.04,226775.5,0,98,1,0.197614,0.0,0.0,19.36612739,19.36612739,0.932390923,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,1.57,15746.02,0,9999,1,0.0,0.0,0.0,0.0,0.0,7718.788989,0.0,0.0,24.0,0.0,14.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,17666.31,88331.55,0,5,1,6.214482,0.0,0.0,31.07241158,31.07241158,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
29260.33,0.0,58520.67,2,1,0,0.6,0.299188,0.59837566,0.6,0.00162434,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
119077.75,52788.43,885117.53,3,10,0,8.658083999999999,28.846405,86.53921597,86.58083892,0.041622947,3691.13013,0.0,0.0,10.0,0.0,14.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,173.47,1,1,0,0.1,0.09958,0.09958,0.1,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
23.86,0.43,72.45,3,2,0,50.5,33.666152000000004,100.9984557,101.0,0.001544256,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
1458.13,4183.71,1127393.0,53,251,0,1.076657,5.191226,275.1349633,270.2408993,-4.89406396,4615527.039,100.0,1.0,19.0,1.0,25.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
491.31,18098.78,927539.2,46,50,0,0.966346,1.049474,48.27582232,48.31729602,0.041473706,40349.41928,40349.41928,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,320.15,0,1,1,0.0239,0.0,0.0,0.02389988,0.02389988,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2.0,16405.49,65629.95,4,4,0,5.5425,5.541832,22.16732996,22.17,0.002670038,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,2080.51,226775.6,0,109,1,0.190967,0.0,0.0,20.81543511,20.81543511,1.174400987,0.0,0.0,2.0,0.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,285965.37,1,1,0,1.792785,1.792688,1.792688108,1.79278478,9.67e-05,334.6651095,0.0,0.0,5.0,0.0,5.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
2941.85,6655.5,413648.58,75,29,0,6.093641000000001,2.594667,194.6,176.715586,-17.88441396,60502.77883,76241.4828,10.0,31.0,12.0,28.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
5716.41,1668.58,210085.83,35,6,0,0.302,0.050486,1.767,1.812,0.045,624.2118215,624.1744251,3.0,3.0,2.0,3.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
22.14,0.0,66.43,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,3570.35,646233.3,0,181,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
3387.8,46956.5,302065.78,6,6,0,134.203833,134.202079,805.212473,805.2230000000002,0.010527,27999.0,27399.0,2.0,2.0,1.0,2.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
23.23,0.0,69.68,3,1,0,101.0,33.666149,100.998446,101.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
156.97,0.0,313.93,2,1,0,101.0,50.499508,100.9990158,101.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
155.04,1674.32,734165.67,394,402,0,4.222402,4.307474,1697.144682,1697.405456,0.260774423,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
9220.03,1442.85,558132.17,38,144,0,23.536926,89.192009,3389.296333,3389.317357,0.021023785,13383.63,13383.63,1.0,7.0,1.0,1.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
127.2,17.71,325.23,2,4,0,25.30419,50.607889,101.2157775,101.2167617,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
6.0,2259.52,387397.43,170,171,0,0.147889,0.1476859999999999,25.10659796,25.28910151,0.182503553,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
0.0,0.0,12.65,1,1,0,4.99,4.989496,4.989496,4.99,0.000504,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
20434.25,5467.9,372128.45,15,12,0,7.346135,2.480738,37.2110715,88.15361413,50.94254263,69273.04411,100.0,1.0,20.0,1.0,22.0,0,0,0.0,0.0,0,0.0,0,0,0,0,kaggle
