Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,avg val received,avg val sent,total Ether sent,total ether received,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent token name, ERC20 uniq rec token name,unique_sent_addresses,unique_received_addresses,failed_tx_ratio,avg_gas_used,total_tx_count,sent_received_ratio,erc20_total_txs,address,FLAG,goplus_flags
9895.084895833332,70.13880208333333,316708.2833333333,33,65,0,19.67777534372884,38.7582894394659,1279.0235515023746,1279.055397342375,0.0,0,0,7,32,26,42,31,54,0.010204081632653,27882.92857142857,98,0.5076923076923077,76,0x4a0d27a1044dd871a93275de5109e5f5efc4d46e,1,"stealing_attack,phishing_activities,cybercrime"
7198.579365079366,18586.23717948718,966484.3333333334,43,53,0,20.4923190731423,25.257029401663768,1086.0522642715423,1086.092910876542,0.0001,0,0,7,48,25,46,34,45,0.0,27663.6875,96,0.8113207547169812,106,0x3681828DA105fC3C44E212f6c3Dc51a0a5A6F5C6,1,"stealing_attack,phishing_activities,cybercrime"
812.4276190476191,1904.591025641026,30133.716666666667,36,14,0,9.11706857327415,3.544755426051058,127.61119533783808,127.63896002583807,0.0,0,0,1,36,17,18,35,13,0.02,32322.56,50,2.571428571428572,60,0xe4fa5149306b12d51dc0d04e5e95bc9704ccaad7,1,"stealing_attack,phishing_activities,cybercrime"
15432.715,94.84,309420.0833333333,21,41,0,14.850349033952432,28.992613137383323,608.8448758850498,608.8643103920498,0.0,0,0,7,25,14,25,20,35,0.0,25754.370967741936,62,0.5121951219512195,46,0x1e80dad60d19fb8159af3f440a8ceaa0e5581847,1,"stealing_attack,phishing_activities,cybercrime"
0.0,30.049382716049383,811.3333333333334,0,28,0,0.2438234642857143,0.0,0.0,6.827057,0.0,0,0,0,0,0,0,0,6,0.3103448275862069,206805.58620689652,29,0.0,0,0x52b7c8857Be3853fA68e09D9Ba7a9ADf075040eA,1,"stealing_attack,phishing_activities,cybercrime"
0.0,40465.94487179488,1578171.85,0,40,0,1.1807517739506812,0.0,0.0,47.23007095802725,0.0,0,0,0,0,0,0,0,30,0.073170731707317,183082.8048780488,41,0.0,0,0x3b0009071a0a9983e9aab537fd8c9ad478310aeb,1,"stealing_attack,phishing_activities,cybercrime"
571.6063829787234,182.9207471264368,193917.13333333333,330,291,0,3.03336775763478,3.3831223739495053,1116.4303834033367,882.7100174717216,0.0,0,0,9,197,124,157,130,244,0.0096618357487922,37567.4154589372,621,1.134020618556701,582,0x4Bf722014E54AeAB05fcF1519E6e4C0c3F742e43,1,"stealing_attack,phishing_activities,cybercrime"
0.0,2803.55,3994.25,1,2,0,0.8974340000000001,1.794427,1.794427,1.794868,0.0,0,0,0,0,0,0,1,2,0.0,21000.0,3,0.5,0,0xD9932453997ddF36fE114C9F22beBb9eE77b2921,1,"stealing_attack,phishing_activities,cybercrime"
4180.071126760566,81.83539518900344,299800.85,72,98,0,4.393416679004801,5.978986189034312,430.4870056104704,430.5548345424705,0.0,0,0,9,70,38,51,67,89,0.0,24922.164705882355,170,0.7346938775510204,147,0x68B0e0Db7918C0211EA1fB78292a879839137DD0,1,"stealing_attack,phishing_activities,cybercrime"
131588.1027777778,17854.362037037037,1606898.95,13,91,0,1.9304082036067536,13.514004861538464,175.68206320000004,175.6671465282146,0.0068220110371241,0,0,4,26,4,23,5,48,0.0096153846153846,22756.64423076923,104,0.1428571428571428,38,0xF902AA3a62F9E28878129E1A8f1EB71E4FD7a88C,1,"stealing_attack,phishing_activities,cybercrime"
648.5658396946565,3420.654666666667,171032.73333333334,263,51,0,4.283776423535989,1.2640304182509503,332.4399999999999,218.47259760033535,0.0867138315973594,0,0,6,44,27,50,60,43,0.0923566878980891,65790.19108280254,314,5.15686274509804,116,0x1086fEeb031e45e8FCD770662Aa8302d7C23ba1F,1,"stealing_attack,phishing_activities,cybercrime"
3314.027462121212,967.2410087719298,291819.95,89,77,0,2.210981789303636,1.913169595773781,170.27209402386652,170.24559777638,0.0,0,0,10,77,51,66,86,69,0.0,26220.24096385542,166,1.155844155844156,193,0x685445fE51B31790538890A6468851AfbF7a0519,1,"stealing_attack,phishing_activities,cybercrime"
226134.9,7145.794444444444,346429.7833333333,2,10,0,1.934,9.6692545,19.338509,19.34,0.0,0,0,0,4,0,4,2,9,0.0,21000.0,12,0.2,4,0x6fcf42fcd9c6a54b64d1b52083700142952a2805,1,"stealing_attack,phishing_activities,cybercrime"
3777.826126126126,673.033574879227,279624.25,75,70,0,5.238863515465262,4.888694841700913,366.6521131275685,366.72044608256846,0.0,0,0,8,80,34,54,70,61,0.0068965517241379,24931.28275862069,145,1.0714285714285714,174,0xda657e9fa116900fab8178e5580a3a6cedd89f3c,1,"stealing_attack,phishing_activities,cybercrime"
63127.05833333333,4273.228651685394,380324.0,7,90,0,4.678927132115748,60.157251011631054,421.1007570814174,421.1034418904173,0.0,0,0,1,1,1,1,6,84,0.0,21016.690721649484,97,0.0777777777777777,2,0x44A7fF01f7d38c73530C279e19d31527Bdcf8c78,1,"stealing_attack,phishing_activities,cybercrime"
0.0,62.16781609195403,1802.8666666666663,0,30,0,6.033130216254793,0.0,0.0,180.99390648764376,0.0,0,0,0,0,0,0,0,28,0.064516129032258,207769.35483870967,31,0.0,0,0x1de23F02E185fDc4f6BACc98D6c6419370E38538,1,"stealing_attack,phishing_activities,cybercrime"
37.499019607843145,53.49035087719299,1284.2333333333331,35,20,0,6.129261818177634,5.846967181614167,204.6438513564958,122.58523636355264,0.0,0,0,1,12,6,13,16,17,0.0363636363636363,45101.72727272727,55,1.75,25,0x6506827D91659e871fc7267160ba1C3407195270,1,"stealing_attack,phishing_activities,cybercrime"
0.0,685.5972222222222,5808.416666666667,1,7,0,1.0892961885714283,7.6,7.6,7.62507332,0.02463232,0,0,0,0,0,0,1,6,0.0,21000.0,8,0.1428571428571428,0,0xf1e250F2a27ab7eC5B82B287F2799260448CD51D,1,"stealing_attack,phishing_activities,cybercrime"
692.2249999999999,436.95875000000007,279311.7166666667,5,41,0,16.67580731707317,136.7411018334,683.705509167,683.7080999999998,0.0,0,0,1,9,3,10,5,41,0.0,21399.41304347826,46,0.1219512195121951,13,0xFBF6F29c126382cf15795bB209EE506a174cC709,1,"stealing_attack,phishing_activities,cybercrime"
15.269243156199678,55.92113095238096,3163.766666666667,208,57,0,1.884694818172682,1.2954929268523,269.46252878527844,107.42760463584288,0.00474,0,0,8,20,35,37,54,45,0.0566037735849056,61924.69056603774,265,3.649122807017544,96,0x7CBC4E0D168744912C5Afc081499145BBDc51e69,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,1,0,0.03,0.0,0.0,0.03,0.0,0,0,0,0,0,0,0,1,0.0,1250650.5,2,0.0,0,0x57b818a1070373e21fcedf48d4368e1703c75852,1,"stealing_attack,phishing_activities,cybercrime"
0.0,336.0458333333333,17942.283333333333,1,17,0,1.8710129411764709,31.806779,31.806779,31.807220000000004,0.0,0,0,0,1,0,1,1,17,0.0,21000.0,18,0.0588235294117647,1,0x8369F6723C4792b41d4AF4190662269431Ee5B0b,1,"stealing_attack,phishing_activities,cybercrime"
0.0,193.3872549019608,3287.583333333333,0,18,0,0.6627945547222222,0.0,0.0,11.930301985,0.0,0,0,0,0,0,0,0,16,0.0526315789473684,250713.36842105264,19,0.0,0,0x57d02550f47dd932d2fb84e0aa883c9d8d53c313,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x4999924fD714092FE92cA9A792a8549f798c1Dc2,1,"stealing_attack,phishing_activities,cybercrime"
926.3345238095236,34.666666666666664,19765.783333333333,15,2,3,2.42070513,0.3177789422,4.766684133,4.84141026,0.0,0,0,1,1,1,1,3,2,0.0,209493.35294117648,17,7.5,3,0xF8E676094628776690DBf83fa31f08aA14FD3fb8,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,1,0,1e-05,0.0,0.0,1e-05,1e-05,0,0,0,0,0,0,0,1,0.0,21000.0,1,0.0,0,0xc4b51a247514901faf1b6b1da9f0836066e64407,1,"stealing_attack,phishing_activities,cybercrime"
0.0,522.4803571428572,269522.73333333334,1,29,0,5.123842108282759,148.5909801402,148.5909801402,148.5914211402,0.0,0,0,0,5,0,6,1,29,0.0,21000.0,30,0.0344827586206896,6,0xCbCD4b518890429C0Ffef3d782eD99b3ADFF009b,1,"stealing_attack,phishing_activities,cybercrime"
171490.825,123.4779761904762,363067.1666666667,3,57,0,2.345617298298245,44.566421966,133.699265898,133.700186003,0.0,0,0,1,1,1,1,3,53,0.0,21098.45,60,0.0526315789473684,2,0x5d3f32f4b2e99fb79d2f6a1cbf3aa7390f8fc751,1,"stealing_attack,phishing_activities,cybercrime"
0.0,52.73611111111111,74868.41666666667,1,7,0,17.428571428571427,121.99,121.99,122.0,0.00958,0,0,0,2,0,2,1,6,0.0,21000.0,8,0.1428571428571428,2,0xbe3364dfb8158A3e452FF96AEb247BF3f5F019B5,1,"stealing_attack,phishing_activities,cybercrime"
0.0,379.1,1516.4,0,5,0,0.81090151092,0.0,0.0,4.0545075546,0.0,0,0,0,0,0,0,0,3,0.0,492350.5,6,0.0,0,0x7a18cfc4a36e48163034e51a9ed19d4bdea05f6f,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x7C203685291149D5dAd4308781F42A6B945dF4E1,1,"stealing_attack,phishing_activities,cybercrime"
4195.734848484848,315.1937853107344,232208.13333333333,56,119,0,4.719693990964057,10.02867393037005,561.6057401007229,561.6435849247227,0.0,0,0,10,93,52,75,55,103,0.0,25592.285714285717,175,0.4705882352941176,267,0x7e3d7D8E31b3F472FCD3C1552a9F009131C50C6C,1,"stealing_attack,phishing_activities,cybercrime"
2010.8252450980387,1275.4735735735735,141592.16666666666,69,112,0,1.0797877546503678,1.751049056070162,120.82238486884118,120.93622852084118,0.0,0,0,8,89,53,70,56,98,0.005524861878453,29860.96685082873,181,0.6160714285714286,227,0x29e225d888cf11c5e67613bffd30bcf071eb3d4a,1,"stealing_attack,phishing_activities,cybercrime"
2240.89,68.94761904761904,113251.81666666668,51,120,0,0.78792251549023,1.8826407131926977,96.01467637282758,94.55070185882757,0.0,0,0,14,107,39,66,42,105,0.0058479532163742,25568.54385964912,171,0.425,204,0x6d0b90ea2951ca5ad3abdb606e4146e9765f1ee4,1,"stealing_attack,phishing_activities,cybercrime"
2198.3319148936166,89.27499999999999,104727.88333333332,48,141,0,0.507540635289055,1.4899720270574326,71.51865729875676,71.56322957575674,0.0,0,0,11,117,39,50,42,130,0.0,24631.227513227517,189,0.3404255319148936,215,0x64f3502c4b6b7e7f106e7ab1f175a4e2c2fde45f,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,672.0666666666667,1,1,0,3.45,3.449559,3.449559,3.45,0.0,0,0,0,0,0,0,1,1,0.0,21000.0,2,1.0,0,0x143494359bBACC878308075C1c9FA05fcda96651,1,"stealing_attack,phishing_activities,cybercrime"
62746.98333333333,4355.029166666666,80301.23333333334,2,9,0,1.5877287777777778,7.1443385,14.288677,14.289559,0.0,0,0,0,2,0,2,2,9,0.0,21000.0,11,0.2222222222222222,2,0x920aDc9A060cdA345fdEc2fdeBAd6EBF38eDf83D,1,"stealing_attack,phishing_activities,cybercrime"
0.0,87.85072463768115,2020.5666666666664,0,24,0,0.3252083333333334,0.0,0.0,7.805,0.0,0,0,0,0,0,0,0,9,0.0,105822.92,25,0.0,0,0xbcc6c0fef89b87a12773db7a9a8ecbccccdb7aff,1,"stealing_attack,phishing_activities,cybercrime"
0.0,10.761111111111113,4397.483333333334,1,4,0,7.375,29.499559,29.499559,29.5,0.0,0,0,0,0,0,0,1,4,0.0,21000.0,5,0.25,0,0xf9a5139E42c3ca13D5b24D23ab2B18C278805Dc4,1,"stealing_attack,phishing_activities,cybercrime"
0.0,1323.5960317460317,175290.7,1,22,0,3.959334366181818,87.096356056,87.096356056,87.10535605600002,0.008139,0,0,0,6,0,6,1,22,0.0,21000.0,23,0.0454545454545454,6,0x8cF893F11f6037B14f0f827B9ed6AEef38931Fb4,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x893676c4A94F6EcdC33a18438BBdCfE9e6c68a9a,1,"stealing_attack,phishing_activities,cybercrime"
11305.971428571427,1243.8651960784314,126876.83333333331,8,103,0,6.0776104908987705,78.24878913007169,625.9903130405735,625.9938805625735,0.0,0,0,1,5,2,5,5,101,0.0,21016.95495495496,111,0.0776699029126213,7,0x05Dd62c007CDe143B402fA5Da3937C40c70b4B14,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x0Dcc89F3091d3EF66E00Fb595Ed0FaFEf4434192,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2,0,0,0.0,0.0,0,0.0,2,0x2A7D04018D7295D8069Ec9721eE415c4Bdc57909,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2,0,0,0.0,0.0,0,0.0,2,0x1c2FB401D3Dc4fd8131ccFc4589F281D58921402,1,"stealing_attack,phishing_activities,cybercrime"
0.0,12.841666666666663,899.1166666666667,1,3,0,1.6666666666666667,4.999559,4.999559,5.0,0.0,0,0,0,2,0,2,1,3,0.0,21000.0,4,0.3333333333333333,2,0x88698a2ff09506596a88a1af9d103a420ba46a3e,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x05E3650Bfc907Cc1b3C774F0c053C8B990ce1A4b,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x801D03f4d053242aFbc2949c141BAB4270Ca6707,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xB71dF0DbbB9754c1aa9115253F4eBb7EF3f8a57c,1,"stealing_attack,phishing_activities,cybercrime"
135.40833333333333,50.00000000000001,7071.3,5,6,0,9.037393,10.8444,54.222,54.224358,0.000153,0,0,0,1,0,1,3,5,0.0,21000.0,11,0.8333333333333334,1,0x3AA65f17cdE339dF49AFd2F88B3C8495842D5FB0,1,"stealing_attack,phishing_activities,cybercrime"
969.096923076923,793.3246666666668,63019.7,66,26,0,3.324543650758085,1.306969696969697,86.25999999999998,86.4381349197102,0.1135306307101948,0,0,12,58,40,81,47,22,0.108695652173913,40461.13043478261,92,2.5384615384615383,198,0x37c81cc9ff71d0f97849a947bf22e8e529b72230,1,"stealing_attack,phishing_activities,cybercrime"
3408.628571428572,5917.088539741219,3201144.9,15,542,0,3.385935002733377,122.34467043209932,1835.17005648149,1835.1767714814896,0.0001,0,0,0,1,0,1,3,472,0.0,21073.350089766605,557,0.0276752767527675,1,0xef57aa4b57587600fc209f345fe0a2687bc26985,1,"phishing_activities,cybercrime"
4982.116666666667,537.0963768115943,22801.6,3,24,0,8.757844447,70.059,210.177,210.188266728,0.009943728,0,0,0,2,0,2,3,24,0.0,21000.0,27,0.125,2,0xB7c4A4341c0A03460B6ceC4fa997dD2D748Ce281,1,"stealing_attack,phishing_activities,cybercrime"
0.0,5597.301851851852,213312.11666666667,1,10,0,9.351862979941597,93.51818879941597,93.51818879941597,93.51862979941596,0.0,0,0,0,5,0,5,1,10,0.0,21000.0,11,0.1,5,0x3639b8B8edA816B2cb62b65159A183972a3cf863,1,"stealing_attack,phishing_activities,cybercrime"
0.0,11999.17777777778,66356.18333333333,1,4,0,3.7924475,15.16958,15.16958,15.16979,0.0,0,0,0,4,0,4,1,4,0.0,21000.0,5,0.25,4,0xd3d7c71e4c5b1ff2f42fbb9b4a21f3373aa8b3b0,1,"stealing_attack,phishing_activities,cybercrime"
10108.016666666666,0.0,90983.55,10,1,0,5.5,0.54948865,5.494886499999999,5.5,0.0,0,0,0,4,0,4,9,1,0.0,21000.0,11,10.0,4,0xAF31bf4Fa017768E6426308Cf17E16d633700265,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0.0,1,0xd055610c2d5151aDb3eaF994e08aBe45DeE936E0,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,175.9,1,1,0,3.0,2.999559,2.999559,3.0,0.0,0,0,0,2,0,2,1,1,0.0,21000.0,2,1.0,2,0x8dcdb7fc9f541825ba57fb47d5204317fc609590,1,"stealing_attack,phishing_activities,cybercrime"
0.0,997.65,1092.7333333333331,1,2,0,1.55,3.099559,3.099559,3.1,0.0,0,0,0,2,0,2,1,2,0.0,21000.0,3,0.5,2,0xef6805af393c34fe772f8d827a5d26685215612a,1,"stealing_attack,phishing_activities,cybercrime"
0.0,98.40701754385964,8384.533333333333,1,20,0,9.342433285154083,186.84832970308167,186.84832970308167,186.84866570308165,0.0,0,0,0,2,0,2,1,18,0.0,21000.0,21,0.05,2,0x62404BFB3e1c464f17e3AF0c139e39D0703ae4A1,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,5634.983333333334,1,1,0,15.0,14.999559,14.999559,15.0,0.0,0,0,0,1,0,1,1,1,0.0,21000.0,2,1.0,1,0x9A95f2Ca24d1dCb01048E0623f63F9D174237dEb,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,2,0,0,0.0,0.0,0,0.0,2,0x071cf579507DD0661845694F709E68CF7Ea506a4,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,14723.233333333334,1,1,0,2.0,1.999559,1.999559,2.0,0.0,0,0,0,0,0,0,1,1,0.0,21000.0,2,1.0,0,0x1b42BF30CD988Ad20500cE47ccE52098576Ec2a2,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0xa2896b45f8bD313B777F1027724da1b5F2205A58,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x1aef1E14108786e0B049f37758529d866cc3c7e6,1,"stealing_attack,phishing_activities,cybercrime"
55358.71851851852,2441.819806763285,500694.18333333335,10,139,0,2.2239615867719142,30.886986651030675,308.8698665103068,309.1306605612962,0.2440554357672111,0,0,1,27,2,27,9,134,0.0,21242.127516778524,149,0.0719424460431654,34,0x3853ba76ec6ae97818e2d0e0839c9eda6c396690,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x33f6eE23eE223c4558a95bF4C0e9f5eD21e06319,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0.0,1,0x22374A2E9E19bcea56E64F9De3329670CD1a458c,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0.0,1,0xA35e3534917E471540345733B8f23e7bAd54681b,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,45707.75,1,1,0,0.5,0.499559,0.499559,0.5,0.0,0,0,0,3,0,3,1,1,0.0,21000.0,2,1.0,3,0xa6B60dd3bE491aAfE5AbA8622b35C0eAd608D3FD,1,"stealing_attack,phishing_activities,cybercrime"
3562.4000000000005,379.17,32371.816666666666,3,6,0,0.4745628333333334,0.9486846666666668,2.846054,2.8473770000000003,0.0,0,0,0,3,0,3,1,5,0.0,21000.0,9,0.5,3,0x6D8A1BC0AE09aE5cFd4a7A2a59194598734CEea5,1,"stealing_attack,phishing_activities,cybercrime"
43204.225,2537.740196078431,194466.4333333333,5,18,0,0.671095435,2.4154647660000004,12.07732383,12.079717829999998,0.0,0,0,0,3,0,3,4,14,0.0,21000.0,23,0.2777777777777778,3,0xF3Ae45D5A0B8EfB41444101267b56E6795051FaC,1,"stealing_attack,phishing_activities,cybercrime"
57296.81999999999,4652.521296296296,289806.88333333336,6,19,0,1.350266550499445,4.275434615081578,25.652607690489468,25.655064459489463,0.0,0,0,1,2,1,2,6,19,0.0,21039.56,25,0.3157894736842105,3,0x8A46Aa04725b2E2029bdCb924D671Fd6a9c11daB,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,43105.9,1,1,0,10.1,10.09979,10.09979,10.1,0.0,0,0,0,3,0,3,1,1,0.0,21000.0,2,1.0,3,0xda1cC010259496d407a764c381D0E82182D68D89,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0.0,1,0x42ff5fff0e369ef6880875efcacb3b7c77974abc,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0.0,1,0xEeD7072FCF46733833249D1E979c44fE4F2a23a2,1,"stealing_attack,phishing_activities,cybercrime"
0.0,2902.2,40279.75,1,2,0,1.7,3.39979,3.39979,3.4,0.0,0,0,0,3,0,3,1,2,0.0,21000.0,3,0.5,3,0x7c57981AF4cee87567774B53F9da1bFCeb8B944b,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,87837.61666666667,1,1,0,0.05,0.04958,0.04958,0.05,0.0,0,0,0,2,0,2,1,1,0.0,21000.0,2,1.0,2,0xfbc79A80ffA84253611e8f9A82F18e9E93Ceee81,1,"stealing_attack,phishing_activities,cybercrime"
163944.6,73.85,166347.03333333333,2,2,0,1.125,1.1249,2.2498,2.25,1.0745e-05,0,0,0,1,0,1,2,2,0.0,21012.75,4,1.0,1,0x943DB403251105195F56cE69c7c48A6320475AB1,1,"stealing_attack,phishing_activities,cybercrime"
2777.548148148149,461.02875000000006,25681.066666666666,10,41,0,2.0256477059157345,8.304727276254514,83.04727276254513,83.05155594254511,0.0,0,0,1,1,1,1,5,35,0.0,22042.647058823528,51,0.2439024390243902,2,0xD754B5Bf41B84Bcb49CB952F858318640aBC60E0,1,"stealing_attack,phishing_activities,cybercrime"
0.0,487.49,2437.45,0,6,0,0.3475302816666667,0.0,0.0,2.08518169,0.0,0,0,0,1,0,1,0,6,0.1428571428571428,453690.1428571429,7,0.0,1,0x902d0d5bb6a34307bbd1da33e61ae1654b6cbe1e,1,"stealing_attack,phishing_activities,cybercrime"
0.0,121.98333333333332,184502.2333333333,1,2,0,7.597498885,15.194556769999998,15.194556769999998,15.19499777,0.0,0,0,0,5,0,5,1,2,0.0,21000.0,3,0.5,5,0xF0Fc2d4d550253d8C165C599E0cCCf221c7eb7b5,1,"stealing_attack,phishing_activities,cybercrime"
9557.475,3383.7731884057966,161485.95,17,24,0,1.6484970743693188,2.326631452050803,39.55273468486365,39.563929784863646,0.0,0,0,0,5,0,5,7,20,0.0,21000.0,41,0.7083333333333334,5,0x52005B77fbEBf53cfD9527A388f58d0431AaaA3e,1,"stealing_attack,phishing_activities,cybercrime"
0.0,81.825,37591.93333333333,1,3,0,1.06,3.17979,3.17979,3.18,0.0,0,0,0,3,0,3,1,3,0.0,21000.0,4,0.3333333333333333,3,0x1E67F055367bcBCe045E1211F09355Eb7411236F,1,"stealing_attack,phishing_activities,cybercrime"
76928.93333333333,11404.057407407408,124215.73333333334,2,10,0,15.623862538404774,78.11367219202384,156.22734438404768,156.2386253840477,0.01,0,0,0,3,0,4,2,9,0.0,21000.0,12,0.2,4,0x316b3b83c33B20249B61DEd124F2620d8E823793,1,"stealing_attack,phishing_activities,cybercrime"
34171.64814814815,2229.0013605442177,327679.35,10,148,0,1.4298606641592502,21.1615052295569,211.615052295569,211.61937829556888,0.0,0,0,0,5,0,6,4,137,0.0,21000.0,158,0.0675675675675675,6,0x0ae775637e63Fa95855246Fd82e96802D05883Fc,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0.0,0.0,0,0.0,1,0x71108Be9C232722Dd6839A6fbaD171cf44d3FfAf,1,"stealing_attack,phishing_activities,cybercrime"
4334.8,4514.3,6348.883333333333,2,2,0,0.1625,0.162,0.324,0.325,0.000118,0,0,0,1,0,1,2,2,0.0,21000.0,4,1.0,1,0xA3e52a23060cCDfE186822b52BF60A07451e094e,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,8884.416666666666,1,1,0,0.5,0.48,0.48,0.5,0.019559,0,0,0,0,0,0,1,1,0.0,21000.0,2,1.0,0,0xD50fCd07007255599A9A8CedD881F863bcD65eb1,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x7F85D875EAF39525004E8Ac2BC1e83786D7Dfd77,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x504f1E10da987490Db4f0D92931497f635E240e8,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0x24C00035b050BeC633287c2bABfBb9f4fE3C8A83,1,"stealing_attack,phishing_activities,cybercrime"
0.0,70.56666666666666,42167.48333333333,1,2,0,1.03,2.05979,2.05979,2.06,0.0,0,0,0,3,0,3,1,2,0.0,21000.0,3,0.5,3,0x6e3E57E536aab05950774945d9cdBf506865c52f,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,16906.566666666666,1,1,0,0.3001,0.299659,0.299659,0.3001,0.0,0,0,0,1,0,1,1,1,0.0,21000.0,2,1.0,1,0x2804e8B4c04c655376D18aDA84d46fC345240E0A,1,"stealing_attack,phishing_activities,cybercrime"
0.0,0.0,36132.68333333333,1,1,0,1.0,0.9990928,0.9990928,1.0,0.0,0,0,0,1,0,1,1,1,0.0,21000.0,2,1.0,1,0xA0D67BF1aE91B6b705abD4f695Cc13edAAcd0D02,1,"stealing_attack,phishing_activities,cybercrime"
69.13333333333334,20090.50833333333,40195.78333333333,2,3,0,8.761538461666666,13.1414676925,26.282935385,26.284615385,0.0,0,0,0,1,0,1,1,3,0.0,21000.0,5,0.6666666666666666,1,0xe54659243F8542d6ABfd15bbff69f62465786756,1,"stealing_attack,phishing_activities,cybercrime"
